wishlist_id,user_id,product_id,product_name,category,brand,price,quantity,date_added,priority,availability_status,rating,review_count,discount,final_price,currency,location,device_type,user_segment,notes
88536,28176,9996,Space Story,Components,HP,2598.45,4,2025-11-23,High,Out of Stock,2.6,949,0.25,1948.84,USD,Argentina,Mobile,Student,Bag lawyer west give series that stage.
88537,777,2349,Present Speak,Laptops,Asus,86.88,4,2025-02-24,Low,Preorder,3.6,4359,0.43,49.52,USD,Mexico,Laptop,Student,Will mission card around cup.
88538,2144,19052,Ago Director,Audio,Apple,2106.61,4,2025-10-17,Medium,Preorder,2.8,1547,0.01,2085.54,USD,USA,Desktop,Professional,Purpose among modern different choice someone.
88539,8765,7088,Concern Get,Monitors,Acer,2008.71,2,2024-09-26,Medium,Preorder,2.4,2817,0.44,1124.88,USD,Argentina,Tablet,Professional,Skill outside partner brother center everyone.
88540,18405,11668,Popular There,Smartphones,Apple,369.53,4,2024-05-05,Low,In Stock,4.2,4711,0.06,347.36,USD,Argentina,Mobile,Gamer,Cell room risk entire opportunity news the.
88541,3188,1105,Only Will,Smartphones,LG,821.8,1,2025-01-25,High,In Stock,2.2,4777,0.35,534.17,USD,Canada,Desktop,Gamer,Deal maybe common.
88542,22901,312,Recently Special,Accessories,Dell,2892.46,1,2024-01-30,Medium,In Stock,2.6,4948,0.06,2718.91,USD,Spain,Tablet,Student,Value tonight what speech.
88543,49737,6927,Toward Here,Components,Asus,1124.59,2,2025-05-16,Low,In Stock,4.8,4934,0.22,877.18,USD,USA,Tablet,Casual,Part garden building actually leader at way.
88544,16906,15788,Quickly Financial,Smartphones,Sony,202.28,1,2024-07-21,Medium,Out of Stock,2.8,1629,0.06,190.14,USD,USA,Desktop,Gamer,Imagine computer fire someone most kid need.
88545,30263,10280,Dream Street,Audio,Samsung,91.53,3,2024-01-04,Low,Out of Stock,3.8,853,0.19,74.14,USD,Canada,Laptop,Professional,Light project kind to artist.
88546,23970,6977,Factor Mention,Smartphones,Dell,2905.75,1,2025-05-07,Low,Preorder,3.2,474,0.11,2586.12,USD,Mexico,Laptop,Casual,Party writer social reality.
88547,43015,13806,Pull Building,Audio,LG,2746.94,3,2025-01-30,Medium,Preorder,3.3,634,0.06,2582.12,USD,Mexico,Mobile,Student,Prepare never best eat remember ago whole.
88548,10274,13919,Break Door,Monitors,Dell,757.16,3,2025-01-20,High,Out of Stock,2.3,1605,0.09,689.02,USD,Mexico,Desktop,Casual,My your wide apply.
88549,47180,7570,Kid Eye,Components,HP,2767.18,4,2024-06-01,High,Preorder,4.9,926,0.36,1771.0,USD,USA,Mobile,Professional,Me girl art better enter include.
88550,19518,17091,People Court,Accessories,LG,748.18,4,2024-07-08,Medium,Preorder,4.9,3295,0.38,463.87,USD,USA,Tablet,Student,Only somebody building.
88551,27866,11386,Miss Actually,Smartphones,Dell,2835.13,2,2025-04-11,High,Preorder,2.1,3535,0.15,2409.86,USD,Spain,Mobile,Casual,Growth why somebody have example.
88552,22103,9371,Church Bad,Laptops,Samsung,2858.0,3,2024-11-04,Medium,Preorder,4.2,1216,0.3,2000.6,USD,USA,Laptop,Gamer,More often challenge with money piece.
88553,21560,16823,Role Give,Smartphones,Dell,1928.76,3,2024-10-24,Medium,Out of Stock,1.1,255,0.32,1311.56,USD,Spain,Laptop,Gamer,But drive more a easy oil administration.
88554,49349,8873,Why Audience,Components,Acer,967.57,1,2024-06-17,Low,Preorder,4.6,3999,0.36,619.24,USD,Spain,Tablet,Professional,Successful week economic decade often.
88555,47521,16596,You Up,Monitors,Asus,2927.31,1,2024-04-13,Medium,Preorder,1.3,4191,0.02,2868.76,USD,Spain,Tablet,Gamer,Science cost student world.
88556,48731,10920,Writer Or,Accessories,Apple,241.28,2,2024-06-28,High,Out of Stock,4.8,3136,0.19,195.44,USD,Canada,Tablet,Student,Free reason third appear next feel.
88557,25659,19855,Whose Specific,Audio,Apple,2675.84,4,2025-01-05,High,In Stock,3.2,4286,0.29,1899.85,USD,Spain,Mobile,Professional,Thousand improve none attention these.
88558,38162,11339,Resource Possible,Accessories,Sony,2606.53,1,2025-10-06,High,In Stock,4.0,3119,0.43,1485.72,USD,USA,Laptop,Casual,All fine ago.
88559,33574,19379,Scientist Reach,Audio,Sony,1699.06,2,2024-04-23,Low,Out of Stock,4.3,2046,0.45,934.48,USD,Canada,Tablet,Gamer,Share government trouble claim career attention have.
88560,676,15165,Open Four,Components,LG,2136.95,1,2024-03-15,High,In Stock,4.1,2871,0.07,1987.36,USD,Spain,Mobile,Student,Economic stage source assume treat loss want.
88561,18444,1689,Bed Generation,Monitors,Acer,992.3,4,2025-05-01,Low,In Stock,1.4,4570,0.45,545.76,USD,Canada,Mobile,Professional,I matter writer across.
88562,38847,18388,Data Modern,Laptops,Dell,2927.75,3,2025-03-15,High,In Stock,2.4,3007,0.04,2810.64,USD,Canada,Desktop,Gamer,So population eye quite manager vote.
88563,4833,14961,Environmental Kid,Smartphones,Asus,2391.06,4,2025-11-01,Low,Preorder,4.0,2221,0.26,1769.38,USD,USA,Desktop,Professional,Within have mind half choose recent.
88564,22530,13783,Article Task,Smartphones,HP,2647.89,3,2024-01-18,High,Preorder,4.9,1865,0.03,2568.45,USD,USA,Mobile,Casual,Alone name level strategy single where.
88565,4866,5737,Fund Upon,Smartphones,HP,2592.55,3,2024-10-28,Medium,Preorder,3.9,741,0.19,2099.97,USD,Argentina,Laptop,Casual,Management minute across bring consumer Mr lawyer.
88566,7643,16544,Whose Road,Laptops,Asus,2605.17,2,2025-06-07,High,Out of Stock,3.3,4370,0.36,1667.31,USD,Canada,Mobile,Casual,Option simply me service worry rise.
88567,43724,14168,Sign Start,Laptops,Sony,1425.06,4,2025-04-17,High,In Stock,4.7,2599,0.01,1410.81,USD,Mexico,Desktop,Student,Keep open thus travel.
88568,36396,11894,Fear Visit,Laptops,Dell,2462.09,3,2024-01-02,High,Out of Stock,4.8,3204,0.17,2043.53,USD,USA,Mobile,Student,Another both quickly free item cut Congress system.
88569,39311,15233,Building Member,Laptops,Acer,717.64,3,2024-08-31,Medium,Preorder,1.6,936,0.1,645.88,USD,Spain,Laptop,Student,Fire pull wonder draw discover.
88570,40095,1599,Rest Try,Smartphones,Apple,952.32,1,2025-06-10,Medium,In Stock,1.1,4416,0.5,476.16,USD,Mexico,Desktop,Gamer,Beautiful draw as design around.
88571,2506,1511,New Security,Smartphones,Apple,2772.68,1,2025-02-26,High,Preorder,3.4,3088,0.39,1691.33,USD,Argentina,Mobile,Gamer,Five money statement event only fill environment.
88572,47046,19935,Mother Effort,Laptops,HP,2100.71,2,2024-10-18,High,Out of Stock,2.9,562,0.08,1932.65,USD,USA,Desktop,Student,Person sense fish marriage sell.
88573,29649,5634,Just Education,Accessories,Dell,1890.13,2,2024-02-03,High,Out of Stock,4.6,567,0.14,1625.51,USD,USA,Tablet,Gamer,Television nice expert seem.
88574,25718,1833,Political So,Audio,Acer,2875.01,2,2025-10-15,Low,Out of Stock,2.9,3502,0.36,1840.01,USD,Mexico,Desktop,Student,Area wife heavy determine learn.
88575,38445,1241,Wear Mouth,Components,LG,2494.49,1,2024-08-24,High,In Stock,3.4,27,0.44,1396.91,USD,Canada,Desktop,Student,Stay produce factor effort sometimes him.
88576,8952,6090,Instead True,Laptops,LG,698.66,4,2025-03-23,Medium,Out of Stock,4.0,4925,0.16,586.87,USD,Argentina,Desktop,Student,Spend suffer above cover minute town yes.
88577,48390,3317,Experience School,Smartphones,Asus,856.5,3,2024-07-16,Low,Preorder,4.1,1890,0.13,745.16,USD,Canada,Tablet,Professional,Prevent fall machine as trade.
88578,4792,10188,Relate Skill,Monitors,LG,2898.93,2,2025-02-06,High,In Stock,4.9,3326,0.06,2724.99,USD,Argentina,Tablet,Casual,Enter ahead on energy memory.
88579,38145,14168,Laugh Explain,Monitors,Asus,2744.38,4,2024-06-18,High,Preorder,2.4,3876,0.16,2305.28,USD,Argentina,Desktop,Student,Against say smile huge trouble current person discover.
88580,37998,18000,Leave Before,Audio,LG,1113.84,2,2025-02-01,High,In Stock,3.0,4744,0.13,969.04,USD,Spain,Laptop,Student,Many home line.
88581,20264,5797,Environmental Evening,Accessories,Dell,1454.94,3,2024-08-20,High,Out of Stock,3.0,2888,0.3,1018.46,USD,USA,Laptop,Professional,Science mind bit expert.
88582,38408,17507,Congress Receive,Audio,HP,555.93,3,2025-04-25,Low,Out of Stock,1.8,49,0.24,422.51,USD,Mexico,Tablet,Student,Simple benefit end key.
88583,24396,10625,Recognize Class,Monitors,LG,1262.2,4,2024-04-16,Medium,In Stock,2.7,3736,0.12,1110.74,USD,USA,Desktop,Professional,Only exist opportunity bar learn.
88584,45332,16644,Series Decision,Smartphones,Acer,1471.76,2,2025-10-19,Medium,Out of Stock,1.5,550,0.04,1412.89,USD,Mexico,Tablet,Casual,View investment pattern.
88585,2645,3892,Machine Her,Accessories,LG,1121.92,2,2025-08-06,High,In Stock,1.3,3379,0.04,1077.04,USD,Spain,Desktop,Student,Themselves describe a above east side material wife.
88586,16662,10448,Music Table,Monitors,Dell,2086.36,2,2023-12-26,Low,Preorder,4.2,3177,0.15,1773.41,USD,USA,Tablet,Gamer,Nor debate keep difference even police who.
88587,39221,16166,Until Yes,Monitors,HP,598.61,2,2024-01-23,Low,In Stock,4.3,688,0.13,520.79,USD,Spain,Tablet,Student,Boy authority right with itself exactly food.
88588,22613,4412,Their Century,Components,LG,2536.86,2,2024-05-29,Medium,Out of Stock,2.7,4436,0.04,2435.39,USD,Argentina,Laptop,Casual,Environment compare wide economic.
88589,33651,13640,Evening Member,Accessories,LG,1029.47,4,2024-12-19,Medium,Out of Stock,2.7,3908,0.31,710.33,USD,Mexico,Desktop,Casual,Pick likely project itself.
88590,12677,9782,Bag Trade,Smartphones,Apple,352.98,2,2024-12-13,Low,Preorder,4.0,4934,0.43,201.2,USD,Spain,Mobile,Professional,Interesting effect other control single capital simply.
88591,26363,6126,My Woman,Components,LG,2975.21,3,2024-10-29,Medium,Out of Stock,4.8,4791,0.39,1814.88,USD,Spain,Tablet,Professional,Act instead run five.
88592,35488,3129,Response Seat,Components,Apple,1384.05,2,2024-10-05,High,In Stock,4.1,4299,0.07,1287.17,USD,USA,Tablet,Professional,This sit over citizen.
88593,38689,18037,Job Development,Accessories,Samsung,2664.25,1,2025-07-09,High,In Stock,2.7,2148,0.11,2371.18,USD,USA,Mobile,Casual,Front Republican building forward form camera.
88594,3687,17304,Thus Usually,Smartphones,Samsung,2699.26,2,2023-12-20,Low,Preorder,3.1,3606,0.39,1646.55,USD,Mexico,Tablet,Casual,Order tree position build leg.
88595,27225,7249,Improve Project,Laptops,Dell,1998.01,2,2024-03-17,Medium,Out of Stock,3.9,974,0.21,1578.43,USD,Canada,Laptop,Student,Everybody partner middle resource hand choice.
88596,13432,19735,Body Better,Smartphones,LG,2937.15,2,2025-09-17,Low,In Stock,3.7,4430,0.48,1527.32,USD,USA,Desktop,Casual,Its east president bill back develop.
88597,41680,17125,Phone Need,Accessories,HP,978.19,4,2024-12-13,High,Preorder,1.3,1897,0.12,860.81,USD,Spain,Laptop,Professional,Author doctor reason.
88598,22949,19071,Idea Magazine,Audio,Apple,438.26,4,2023-11-27,Medium,In Stock,2.3,523,0.19,354.99,USD,USA,Laptop,Professional,Ten employee over trial local race top.
88599,13231,16870,Field Same,Smartphones,Sony,1593.68,3,2025-07-21,Medium,In Stock,4.6,4628,0.32,1083.7,USD,Spain,Desktop,Gamer,On movie much around source audience.
88600,32838,16933,Name Key,Components,HP,1927.09,4,2024-05-17,Medium,In Stock,2.7,600,0.03,1869.28,USD,Mexico,Tablet,Student,Memory number method free.
88601,17658,3414,Newspaper Under,Audio,Samsung,162.26,2,2024-05-03,Low,Preorder,3.3,1207,0.36,103.85,USD,Argentina,Mobile,Student,Must job how article vote.
88602,21477,7733,Off Ready,Accessories,Sony,1377.17,3,2024-01-02,Low,Preorder,2.9,3124,0.21,1087.96,USD,Canada,Desktop,Student,Outside fast popular treat station pick there.
88603,16642,1746,Work Year,Monitors,Acer,30.35,4,2025-01-04,Medium,In Stock,4.5,1650,0.47,16.09,USD,Canada,Laptop,Professional,Evidence each field effect.
88604,13543,15082,Sell Be,Accessories,Sony,1365.94,2,2024-07-05,Medium,In Stock,3.3,4734,0.48,710.29,USD,USA,Mobile,Professional,Fall appear lose other one often.
88605,29813,1084,Create Large,Components,Dell,2806.32,2,2025-01-07,Low,Preorder,2.5,100,0.44,1571.54,USD,Spain,Desktop,Professional,Best because ask live my party.
88606,48360,11729,Might Home,Laptops,Acer,2488.09,1,2025-01-12,Low,Preorder,1.7,540,0.4,1492.85,USD,Spain,Tablet,Student,Group down west accept nearly onto.
88607,23206,14831,Tend Then,Components,LG,2339.82,2,2024-10-16,Low,Preorder,1.1,1561,0.36,1497.48,USD,Spain,Desktop,Gamer,Life recognize us work ask to situation person.
88608,23735,18873,Kid Pull,Audio,Asus,723.23,1,2025-02-16,Low,In Stock,3.1,2687,0.19,585.82,USD,Spain,Mobile,Student,At attention best moment color its admit.
88609,8228,11512,Build Magazine,Monitors,LG,2692.37,4,2025-11-13,High,Preorder,2.3,2591,0.09,2450.06,USD,Spain,Tablet,Student,Billion question anything reflect stand.
88610,32224,2038,Manager Tell,Components,Apple,1962.47,1,2024-12-06,Low,Preorder,4.3,4387,0.33,1314.85,USD,Mexico,Mobile,Professional,Popular something step because.
88611,10595,6524,Too Economy,Components,Samsung,1248.02,1,2024-08-27,Low,In Stock,4.3,3951,0.11,1110.74,USD,Argentina,Mobile,Gamer,Standard serious minute task not.
88612,18443,16717,Until Who,Audio,Apple,2408.88,3,2023-12-01,Medium,Preorder,4.5,2774,0.2,1927.1,USD,Argentina,Laptop,Casual,Some suddenly wait bad professor painting.
88613,32572,16367,Professor Bar,Smartphones,Sony,1949.73,1,2025-01-24,Low,Out of Stock,4.2,3647,0.27,1423.3,USD,Mexico,Desktop,Professional,Hundred government low reality final market.
88614,33176,5094,Next Thought,Monitors,Samsung,1608.15,1,2024-07-06,High,In Stock,1.3,1800,0.36,1029.22,USD,Mexico,Tablet,Professional,Owner still likely century term last side.
88615,8153,5531,Hear Development,Audio,HP,2151.47,1,2024-10-13,Low,Preorder,1.1,3507,0.06,2022.38,USD,Mexico,Laptop,Student,Would same property street clearly to.
88616,28271,10547,Stock Say,Components,LG,727.14,3,2025-06-02,Low,Out of Stock,2.6,1920,0.43,414.47,USD,Argentina,Desktop,Professional,Work however animal perform minute.
88617,39866,11297,Side Someone,Smartphones,Sony,2862.51,3,2024-01-19,High,In Stock,1.4,936,0.23,2204.13,USD,USA,Laptop,Casual,Not deep serve rock floor resource recently production.
88618,6045,14943,Our Could,Smartphones,Sony,788.87,2,2025-04-25,High,In Stock,1.1,2887,0.2,631.1,USD,Mexico,Tablet,Professional,Team wait way game run party party.
88619,41563,6867,Camera Someone,Monitors,HP,729.97,4,2025-01-21,Medium,Preorder,3.4,3572,0.02,715.37,USD,Mexico,Mobile,Professional,Couple design present what score memory something.
88620,49725,15884,From Listen,Monitors,LG,763.92,2,2025-02-13,Low,Out of Stock,3.2,2644,0.27,557.66,USD,Mexico,Tablet,Casual,City similar major include red page television.
88621,4899,18462,Unit Majority,Components,Dell,2345.88,3,2023-11-29,High,Out of Stock,1.3,934,0.37,1477.9,USD,Mexico,Mobile,Casual,Try try commercial Republican include.
88622,32523,14739,Sell According,Monitors,Asus,862.23,3,2025-11-20,Medium,In Stock,3.3,4492,0.18,707.03,USD,USA,Mobile,Gamer,Hot wall choice take sport thank.
88623,46521,8098,Whose Effect,Laptops,HP,251.51,2,2025-01-02,Medium,In Stock,4.5,1157,0.25,188.63,USD,Argentina,Tablet,Student,Structure key officer power believe guy.
88624,38213,12356,Class Hope,Monitors,Apple,48.1,1,2024-10-21,Low,In Stock,1.1,3224,0.46,25.97,USD,Argentina,Laptop,Student,Either join movement join strategy instead also guy.
88625,24206,14958,Company Set,Components,Samsung,2351.61,4,2024-07-09,Medium,In Stock,2.0,479,0.1,2116.45,USD,Argentina,Tablet,Professional,Quickly center statement hit ability almost.
88626,40685,12536,Little Late,Smartphones,HP,1479.64,1,2024-03-27,High,In Stock,4.8,149,0.41,872.99,USD,Canada,Tablet,Professional,Ready record eight ground budget.
88627,17777,14993,Scientist Base,Audio,Dell,1806.46,4,2024-09-16,High,Preorder,1.2,801,0.07,1680.01,USD,USA,Laptop,Casual,Senior third better produce.
88628,8247,6050,Because Reality,Audio,Samsung,2736.36,1,2024-02-27,Low,Out of Stock,4.7,4265,0.25,2052.27,USD,USA,Laptop,Student,Board ball media water several industry since.
88629,24243,5328,Money Car,Audio,LG,575.62,3,2025-09-06,Medium,In Stock,4.1,1093,0.09,523.81,USD,Mexico,Desktop,Student,Bag mother officer despite difference.
88630,11126,3086,Size Republican,Laptops,HP,614.1,1,2025-05-08,Low,In Stock,4.3,2194,0.34,405.31,USD,Mexico,Tablet,Student,Feel perhaps significant share.
88631,32860,7917,Foreign Friend,Monitors,LG,2371.0,2,2025-03-08,High,Preorder,2.9,2004,0.18,1944.22,USD,Mexico,Mobile,Gamer,Finish may whose keep.
88632,25528,14828,Family Government,Accessories,Acer,2095.99,2,2025-08-31,High,Out of Stock,2.4,3102,0.29,1488.15,USD,Mexico,Desktop,Student,There cell work general particular.
88633,48667,4181,Century Know,Monitors,Asus,2570.7,1,2023-12-26,Low,Preorder,4.9,2906,0.27,1876.61,USD,Argentina,Mobile,Professional,Ball week her.
88634,49432,1314,Teacher Nice,Accessories,Acer,1813.18,2,2024-07-31,Medium,Preorder,1.7,4019,0.38,1124.17,USD,Argentina,Mobile,Student,Peace offer year compare magazine behind low bag.
88635,24359,19098,Resource Throw,Components,Samsung,1733.08,1,2024-05-21,Low,In Stock,2.9,475,0.02,1698.42,USD,Mexico,Laptop,Student,Popular apply memory thought.
88636,29822,907,Result Also,Audio,Asus,2376.11,4,2025-03-18,High,Preorder,3.0,262,0.43,1354.38,USD,Canada,Laptop,Gamer,Prevent address plan man drug here down.
88637,31460,5360,Travel Establish,Components,Sony,489.13,1,2024-12-17,High,Out of Stock,4.8,4387,0.07,454.89,USD,Argentina,Desktop,Professional,Food develop guess series.
88638,22071,12327,Study Institution,Laptops,HP,2426.35,4,2024-09-11,High,In Stock,3.6,2828,0.05,2305.03,USD,USA,Tablet,Student,Message war minute mission consider word history.
88639,32124,1856,Draw Certainly,Smartphones,HP,161.27,1,2025-03-18,Medium,Preorder,2.3,2467,0.45,88.7,USD,USA,Tablet,Professional,Measure modern amount edge.
88640,12554,15,Film Record,Laptops,Sony,126.04,1,2025-08-13,Low,Out of Stock,1.7,1769,0.18,103.35,USD,Spain,Desktop,Professional,Couple agreement accept wind rather.
88641,20077,8750,Bring However,Components,Samsung,2188.77,2,2025-11-15,High,Preorder,4.0,3482,0.19,1772.9,USD,Canada,Tablet,Casual,All sister who make.
88642,44907,3283,End Everyone,Smartphones,HP,623.35,3,2024-08-30,High,Preorder,5.0,3731,0.45,342.84,USD,USA,Desktop,Student,Quickly practice past argue pattern affect.
88643,1815,16410,Specific Body,Audio,HP,2317.97,1,2025-03-08,Low,In Stock,1.3,3991,0.47,1228.52,USD,Mexico,Tablet,Student,Job work program pattern anything so.
88644,32963,8584,General Near,Smartphones,Apple,897.51,2,2024-12-10,High,Out of Stock,1.9,3930,0.13,780.83,USD,USA,Mobile,Casual,Threat story investment executive travel.
88645,44951,17252,Keep Exactly,Components,Sony,1773.74,2,2025-09-22,Medium,Preorder,3.8,4219,0.27,1294.83,USD,USA,Laptop,Casual,We around street attention.
88646,34008,11553,Step Others,Monitors,Sony,2706.3,2,2025-05-08,Medium,In Stock,1.7,891,0.26,2002.66,USD,Spain,Desktop,Student,Entire research citizen will forget.
88647,37138,14510,Bed They,Audio,Apple,2029.69,1,2025-01-22,Low,In Stock,4.4,127,0.48,1055.44,USD,Canada,Desktop,Student,Television career cold city loss bad.
88648,15594,17272,Career Note,Smartphones,LG,2894.38,2,2024-11-06,High,In Stock,3.3,3512,0.47,1534.02,USD,Argentina,Laptop,Casual,Just reality participant remember yourself pressure take.
88649,25475,3764,Blood A,Laptops,Dell,1996.69,2,2025-03-20,High,Out of Stock,2.1,2542,0.44,1118.15,USD,Argentina,Desktop,Professional,Majority standard yard media film card.
88650,34542,948,Child Let,Accessories,Acer,1693.96,1,2024-08-01,Low,Out of Stock,2.4,4711,0.41,999.44,USD,Argentina,Mobile,Gamer,Walk official white water sense across.
88651,17685,13458,House Purpose,Smartphones,HP,99.58,3,2024-11-10,Medium,Out of Stock,1.8,962,0.02,97.59,USD,USA,Laptop,Student,Important likely star politics national list adult.
